"nome","resumo","coordenador"
"ACESSIBILIDADE EM COMÉRCIO E SERVIÇOS EM COPACABANA","Este projeto é parte do projeto acessibilidade em comércio e serviços: o consumidor e a lei brasileira de inclusão (registro 5955) onde anteriormente foi delimitada área a ser estudada. O bairro de copacabana foi selecionado para área de pesquisa pela quantidade de comércio de rua e de idosos circulantes no local. O projeto destina-se a analisar externamente estabelecimentos de comércio e serviços na disciplina de planejamento das instalações do departamento de engenharia industrial da faculdade de engenharia com foco nos princípios do layout e análise quanto ao acesso e acessibilidade às áreas atendendo ao disposto na lei brasileira de inclusão (lbi) visando descrever a realidade de acesso das pessoas aos diversos tipos de comércio lojas e afins e difusão através do programa de estudos de desenvolvimento do consumidor e cidadania - prodec de ações de inclusão para essas áreas. Os locais serão analisados através de imagens de alta resolução disponíveis no google earth pro comparando com a legislação específica complementando com levantamento fotográfico para identificação de rampas calçadas rebaixadas e caminhabilidade geral. A pesquisa propõe uma classificação para avaliar a condição física da superfície dos acessos indicando se os parâmetros estão em conformidade com a lbi e a norma nbr9050.","Valeria Barbosa Gomes"
"MULHERES INTELIGENTES EMPODERADAS E EMPREENDEDORAS","Estudos publicados mostram que as meninas de uma forma geral não optam por seguir carreiras baseadas nas “áreas duras do conhecimento” na mesma proporção que os garotos. Esse fato se reflete diretamente no ensino superior onde há um desequilíbrio constatado entre homens e mulheres. A falta de modelos representativos e a visão socialmente construída de que os homens se adaptam melhor as áreas de ciência e tecnologia são responsáveis pela desistência e desinteresse das mulheres por essas áreas. Além disso a escola de nível-médio não propicia maior contato das meninas com atividades científicas e tecnológicas conduzindo-as a escolha de carreiras tipicamente estereotipadas como femininas. O objetivo desse projeto é estabelecer parcerias entre o instituto politécnico (iprj da uerj e colégios estaduais da região centro-norte fluminense e em especial com o colégio estadual maria zulmira tôrres situado em cachoeiras de macacu visando promover a igualdade de gênero e o interesse de alunas pelas “áreas duras”; aumentar o número de alunas nos cursos de graduação do iprj; contribuir para a melhoria da qualidade do ensino médio e do processo de aprendizagem através de experiências práticas e interdisciplinares; desenvolver espirito empreendedor e autoestima nas meninas e discutir o tema violència contra a mulher. De forma a atingir esse objetivo o projeto é dividido em três eixos: participação das meninas em atividades experimentais desenvolvidas nos laboratórios da uerj; participação das alunas meninas e mulheres da comunidade de cachoeiras de macacu e do iprh em rodas de conversas abordando a violència contra a mulher como um dos temas; desenvolvimento em conjunto com o colégio de práticas que envolvam experimentos tecnológicos e desafios científicos; participação efetiva das alunas na organização e difusão de conhecimentos na feira de ciências","Marisa Cristina Guimaraes Rocha"
"NEUROTEC","O termo neurodiversidade surgiu no final da década de 90. O movimento social pelo reconhecimento da neurodiversidade começou apenas no início desse século. Pessoas que são consideradas neurodivergentes são aquelas identificadas com autismo dislexia tdah discalculia disgrafia superdotação dentre outros considerados transtornos do neurodesenvolvimento. O conhecimento sobre esses transtornos tem evoluído muito nos últimos anos com novos protocolos diagnósticos estratégias de suporte e inclusão ou tratamento de comorbidades. Entretanto na sociedade continuam a existir conceitos estereotipados antigos que resultam em capacitismo e exclusão. Essa questão se agrava nos meios das ciências exatas e tecnológicas onde está mais presente o estereótipo de pessoas “nerds” ou “geeks” como parte desse grupo e pouco se discute sobre as vantagens e oportunidades de um ambiente de trabalho neurodiverso e inclusivo. O objetivo desse projeto é trazer luz a questão da neurodiversidade nas ciências exatas e tecnológicas focando inicialmente em ações de divulgação e criação de pontes para inclusão na faculdade de tecnologia do campus regional de resende da uerj e região sul fluminense.","Carin von Mühlen"
"TRAMA E REDE VIVA: TECENDO DIÁLOGOS ENTRE CULTURA POLÍTICA GÊNERO E VIOLÊNCIAS","De natureza variada e tipificação complexa os eventos violentos vêm sendo compreendidos como sendo fenômenos sócio-históricos com múltiplas causas sendo considerado pela utilização da força física ou do poder quer seja em ato ou ameaça e que resulte ou tenha potencial para resultar em danos físicos psicológicos econômicos e morais interferindo no desenvolvimento e/ou na manutenção da vida para quem é vítima perpetradora e quem vivencia indiretamente o fenômeno. Compreendendo que este fenômeno não é mal ontológico mas político apreendido e naturalizado; este projeto tem como objetivo: propor um canal permanente horizontal participativo e colaborativo de discussão sobre cultura política e gênero como elementos necessários ao enfrentamento das violências e à produção de liberdades envolvendo especialmente as mulheres travestis e transexuais nesta primeira fase de desenvolvimento do projeto. Baseado na teoria da problematização a metodologia de trabalho pretende construir os encontros de modo participativo elegendo objetos de debate a partir das experiências e necessidades dos diversos grupos que farão parte das atividades – incluindo a comunidade interna e externa à universidade. Cada sessão terá uma temática central oriunda da fase de diagnóstico e também um elemento disparador que poderá ser a partir da leitura de artigos jornais revistas imagens fotográficas filmes músicas ou poesias. Pelo dinamismo da metodologia proposta também haverá encontros propositivos onde os atores envolvidos serão estimulados a construir produções técnicas com diversificados formatos tais como dramatizações textos e mídias digitais.","Joana Iabrudi Carinhanha"
"O NEGRO NO MUNDO CONTEMPORÂNEO: EMPODERAMENTO E DIREITOS","A declaração de direitos humanos enfatiza que as pessoas nascem livres e iguais em dignidade e direitos; sem distinção ou discriminação de qualquer espécie seja de raça cor sexo. Este projeto de extensão se justifica pela possibilidade de empoderamento a partir da participação em debates que vislumbrem a potencialização da conscientização do negro sobre seus direitos sociais e civis. Objetivo geral: contribuir para tomada de consciência acerca dos direitos humanos e consequentemente para o desenvolvimento social e político dos alunos negros desta universidade. Objetivos específicos: identificar os determinantes sociais que envolvem o aluno e sua inserção como profissional negro na sociedade e no mercado de trabalho. Promover reflexões e debates acerca dos direitos humanos e determinantes sociais que envolvem a inserção do profissional negro na sociedade e no mercado de trabalho. Colaborar com a formação crítica e reflexiva e para promoção da visibilidade do aluno negro e da mulher negra na enfermagem. Metodologia: o local de realização será as unidades da universidade do estado do rio de janeiro localizadas próximo ao campo maracanã. O público-alvo são alunos profissionais técnicos administrativos e docentes da enfermagem da uerj além da comunidade externa. Propomos a realização de atividades de extensão que articulem o ensino a extensão e a pesquisa. A avaliação sistemática do projeto será realizada por meio de estatísticas observações relatórios e reuniões com a equipe. Consideraremos as informações obtidas com instrumentos que sistematizem as informações oriundas do banco de dados que contemple os indicadores pré-determinados.","Luzia Da Conceição De Araujo Marques"
"PROJETO SWA - APOIE AS MULHERES NA ARACNOLOGIA","A progressão na carreira acadêmica difere entre gêneros. A presença feminina domina a base das ciências biológicas mas declina a cada nível acadêmico devido às disparidades de oportunidades entre gêneros. Isto impacta negativamente a carreira feminina pois afeta sua produção acadêmica. Por conseguinte observa-se evasão das mulheres da área baixa representatividade em cargos de liderança e maior dificuldade na aquisição de empregos. A maternidade acentua drasticamente este viés expandindo-o no recente cenário pandêmico. O viés pode ser percebido em: 1. Domínio e liderança dos laboratórios por pesquisadores homens; 2. Gênero na primeira e última autoria de trabalhos em ecologia e zoologia com predominância masculina principal métrica para avaliação de cientistas; 3. Ausência de políticas que considerem a licença maternidade e reabsorção feminina posterior a ela. Na américa do sul a situação é mais alarmante pois não acompanha o incremento ainda que discreto da participação feminina observado nos eua e europa desde 2002. Há ainda impactos de gênero parentalidade e raça sobre acadêmicos brasileiros durante a pandemia e estes provavelmente se estendem pela américa do sul. Neste contexto mensuramos a escala e impacto desses aspectos sobre as aracnólogas e sua variação entre subáreas elaborando diretrizes para mitigar os mesmos durante e pós-pandemia. As ações de extensão ligadas à organização swa – support women in arachnology (apoie as mulheres na aracnologia) visam promover o conhecimento sobre preconceito de gênero na zoologia com foco na área de aracnologia para diversos tipos de público além de oferecer suporte de mulheres atingidas e montar uma rede de colaboração entre mulheres. Também visa a conexão entre ensino e pesquisa sobre viés de gênero com a comunidade seja ela acadêmica ou não. O grupo tem se tornado uma referência na área e também tem sido procurado por outras minorias para suporte e orientação e por pessoas de outras áreas de atuação.","Amanda Cruz Mendes"
"CENTRO LATINO-AMERICANO EM SEXUALIDADE E DIREITOS HUMANOS","Criado em 2002 com apoio da fundação ford o centro latino- americano em sexualidade e direitos humanos (clam) é um projeto vinculado ao instituto de medicinal social - ims/uerj. O clam tem por objetivo geral fomentar o debate sobre gênero sexualidade saúde e direitos humanos de modo a contribuir para a diminuição das desigualdades de gênero e para a luta contra a discriminação das minorias sexuais. Suas atividades incluem a produção organização e difusão de conhecimentos dos estudos sobre sexualidade na perspectiva dos direitos humanos. Articuladas à pesquisa e ao ensino as atividades de extensão universitária do projeto incluem um projeto de comunicação social com conteúdos originais publicados na plataforma virtual https://clam.Org.Br/ que serve como arquivo vivo da produção acadêmica do centro; a realização constante de eventos e participação em fóruns públicos; a produção de diversas publicações (impressas e online); e projetos de capacitação para profissionais de diversas áreas. Desde seu surgimento o clam tem estimulado o diálogo nacional e internacional acerca da sexualidade no seio da sociedade civil e na esfera pública institucional por meio de ferramentas das ciências sociais e das humanidades em oposição à hegemonia da abordagem biomédica nessa área. A incorporação de questões como gênero orientação sexual e direitos sexuais e reprodutivos reflete a perspectiva que considera que sexo sexualidade gênero e reprodução constituem aspectos fundamentais da experiência humana e social e devem ser objeto de proteção. O clam considera fundamental o desenvolvimento de uma reflexão comparativa consistente e aprofundada sobre práticas políticas saberes e direitos sexuais de modo a informar o ativismo e desenhar políticas públicas inovadoras e eficazes capazes de reverter o quadro de marcada injustiça e desigualdade que caracteriza o mundo contemporâneo.","Claudia Mercedes Mora Cárdenas"
"GÊNERO E SEXUALIDADE EM TECNOLOGIAS DIGITAIS: ATIVISMO PESQUISA E FORMAÇÃO","Este projeto de extensão visa fomentar o engajamento crítico de ativistas sociais profissionais gestores(as) públicos(as) profissionais estudantes e pesquisadores(as) de diversos campos de conhecimento no brasil e na américa latina a respeito do papel das tecnologias digitais na produção e reprodução de violências e desigualdades marcadas pelo gênero a sexualidade a raça a classe social e outros marcadores sociais da diferença como a idade a geração e a nacionalidade. Foca nos fenômenos da discriminação algorítmica e da violência digital amplamente disseminados no brasil contra categorias sociais subalternas e vulneráveis. Pretende contribuir desse modo à formulação de respostas por parte da sociedade civil e dos estados a estes fenômenos. O projeto decorre de pesquisa realizada acerca de violência contra mulheres e pessoas lgbt+ em mídias sociais no contexto do governo bolsonaro e da pandemia de covid-19. Foi desenvolvida no anto anterior e será lançada uma ferramenta digital interativa em português espanhol e inglês acessável pela internet que servirá para a divulgação dos resultados da pesquisa e engajar o público interessado nas sua temática de modo reflexivo e crítico. Foi desenvoilvido ao longo do ano anterior e será lançado também a realização de um dossiê temático bilíngue trazendo perspectivas latino-americanas sobre gênero sexualidade e feminismos nas tecnologías digitales a ser publicado na revista sexualidad salud y sociedad revista latino-americana. Associadas ao lançamento do dossiê serão realizadas rodas de conversa sobre temáticas de feminismos gênero sexualidade e tecnologias digitais transmitidas pelo canal youtube do centro latino-americano em sexualidade e direitos humanos (clam/ims/uerj) sede do projeto.","Horacio Federico Sivori"
"PROGRAMA DE ESTUDOS E DEBATES DOS POVOS AFRICANOS E AFRO-AMERICANOS","O programa de estudos e debates dos povos africanos e afro-americanos (proafro) foi instituído na uerj em 1993. Desenvolve suas ações articuladas à pesquisa e ao ensino da graduação e da pós-graduação na produção e difusão de conhecimento sobre os povos africanos e afro-americanos a cultura africana e a diáspora negra. São realizados cursos congressos seminários intercâmbios cinedebates rodas de conversas sobre os seguintes temas: 1) políticas de promoção da igualdade racial e ações afirmativas; 2) leis 10.639/2003 e 11.645/2008: educação para as relações étnico raciais; 3) saúde da população negra; 4) relações étnico raciais: raça racismo preconceito e discriminação; 5) diáspora africana identidade e alteridade: estudos sobre colonialismo pós-colonialismo e pensamento decolonial; 6) gênero raça e sexualidade; 7) movimentos sociais antirracistas; 8) feminismo negro e movimentos de mulheres negras; 9) serviço social e relações étnico-raciais; 10) legislações antirracistas e antissexistas; 11) direitos humanos e relações étnico-raciais; 12) pensamento social negro. No canal proafro no youtube: https://www.Youtube.Com/channel/ucnr3rkopnwrvmbb5h9mvcya no blog http://www.Neab-proafro.Uerj.Br/ e no facebook proafro importantes espaços de interação são divulgadas as pesquisas realizadas e os eventos do programa e de instituições e movimentos sociais parceiros. As informações são atualizadas diariamente com publicações que difundem para a população em geral temas relacionados aos estudos diaspóricos e combate ao racismo sexismo e homofobia.","Aline Batista De Paula"
"OBSERVATÓRIO DE DIREITOS HUMANOS NA AMÉRICA LATINA","O observatório é um projeto de extensão e pesquisa desenvolvido no programa de estudos de américa latina e caribe (proealc) a partir de desdobramentos de uma série de encontros que resultaram em simpósios internacionais sobre o tema desde o ano de 2004. O projeto configura-se como uma proposta de construção de um espaço interdisciplinar voltado para levantamento de dados sistematização e análise da cobertura dos meios de comunicação impressos e digitais sobre temas relacionados à efetivação dos direitos humanos na américa latina procurando verificar suas repercussões especialmente junto aos estados da região no que se refere à implementação ou não de políticas públicas efetivas de controle ou superação de suas demandas. Tais iniciativas resultaram na realização de debates mini cursos assessorias grupos de estudo publicações e orientações de monografias dissertações e teses sobre temas afins e culminaram na realização de uma série de coletâneas com as conferências e palestras das edições do seminário internacional “direitos humanos violência e pobreza: a situação de crianças e adolescentes na américa latina hoje” e demais simpósios referentes ao tema realizados no proealc. No âmbito do projeto também é desenvolvido e divulgado o boletim eletrônico do observatório de direitos humanos na américa latina que já se encontra em sua 36ª edição e são disponibilizadas no site do proealc as cronologias sistematizadas das notícias coletadas nos eixos: “aparelhos coercitivos do estado e direitos humanos” “a questão da violência no universo infanto-juvenil na américa latina” “movimentos sociais e processos de resistência na américa latina” e em 2018 acrescentamos um novo eixo“ direitos humanos e neoconservadorismo.","Silene De Moraes Freire"
"ESCOLA LIVRE DE DIREITO ARTE E FILOSOFIA","Trata-se de projeto de extensão intitulado escola livre de direito arte e filosofia de caráter interdisciplinar e escopo amplo articulado em duas frentes complementares de trabalho. A proposta tem como base atividades realizadas pelo grupo de pesquisa direito pragmatismos e filosofia desde 2016 com a participação de estudantes de graduação e de pós-graduação em teoria e filosofia do direito. Como resultado dos últimos anos de atividade acadêmica tornou-se imprescindível uma nova atuação vinculada às diretrizes e às finalidades da extensão já que ensino e pesquisa avançaram naturalmente para essa direção. Tendo como ponto de partida conversas convergentes já realizadas com os atores envolvidos a escola livre terá como objetivo: a) oferecer apoio acadêmico e pessoal ao projeto social sambando para o futuro organizado pela g.R.E.S acadêmicos do salgueiro. As ações visam o compartilhamento de pesquisas realizadas por estudantes da faculdade de direito da uerj (graduação e pós-graduação) em temas como justiça cidadania direito e arte e direitos humanos e apoio específico aos alunos(as) do pré-vestibular em especial com atendimento de reforço em ciências humanas. A segunda frente ocorrerá no theatro municipal do rio de janeiro através do projeto justiça como arte a ser realizado semanalmente na sala mário tavares. Com debates abertos ao público e aos trabalhadores da instituição o projeto busca encontrar em variadas manifestações artísticas pretensões de justiça relevantes e urgentes especialmente às minorias. O objetivo final é através de um trabalho contínuo duradouro e presencial articular as duas frentes aproximando o público e os participantes de ambas as frentes. Além disso tendo em vista o processo de curricularização da extensão em andamento na uerj (deliberação n. 4/2023/uerj) as duas frentes serão objeto a partir de 2024 de uma disciplina na faculdade de direito intitulada direito arte e sociedade.","Alexandre Fabiano Mendes"
"REVISTA INTERDISCIPLINAR DO THEATRO MUNICIPAL DO RIO DE JANEIRO - RITMO","Trata-se de projeto de extensão intitulado revista interdisciplinar do theatro municipal do rio de janeiro – ritmo de caráter interdisciplinar e escopo amplo. A revista ritmo nasce da parceria entre o theatro municipal do rio de janeiro (tmrj) e a escola livre de direito filosofia e arte projeto de extensão vinculado ao programa de pós-graduação em direito da universidade do estado do rio de janeiro (ppgd/uerj). Ambas as instituições possuem o intuito de contribuir com a promoção difusão e principalmente com o incentivo à pesquisa e à produção sobre temas ainda pouco pesquisados relacionados aos papéis integrador e catalizador desempenhados pelo theatro municipal na cultura carioca fluminense e nacional. Estimulamos a produção e divulgação de pesquisas nos mais variados eixos das ciências da cultura e das artes.","Alexandre Fabiano Mendes"
"LIGA ACADÊMICA DE DIREITO INTERNACIONAL","A liga acadêmica de direito internacional ou academic league of international law em inglês é um projeto que tem como ideia matriz uma democratização do ensino pesquisa e mostrar possibilidades de profissões que o direito internacional possibilita. Deste modo propõem-se estabelecer uma base profissional sólida estar atenta à qualificação e preparação de seus membros e formar uma construção de aberturas para novas possibilidades de enxergar as relações entre os estados culturas e possibilidades. Por conseguinte trata-se de uma série de atividades que acontecem ao longo do ano em que os membros da liga acadêmica realizam atividades de estudar livros realizar debates dos mesmos pesquisar temas específicos numa atividade anual realizar visitas técnicas e realizar práticas com intuito de formar bons oradores. Dessa maneira seguindo um caminho diferente de outras ligas que normalmente trabalham conforme o tripé de ensino pesquisa e extensão. Além do tripé básico também trabalhamos com duas outras metas adicionais em sustentabilidade e formação de liderança. Portanto a liga acadêmica de direito internacional nasceu por meio de uma iniciativa de alunos da faculdade de direito que gostam muito de direito internacional e da história brasileira na diplomacia internacional e quem transmitir a ideia de uma imagem agradável promovendo o desenvolvimento e a socialização desejados pela liga acadêmica de direito internacional.","Ana Paula Corrêa De Sales"
"CLÍNICA DE DIREITOS FUNDAMENTAIS DA FACULDADE DE DIREITO DA UERJ","A clínica uerj de direito fundamentais é um núcleo universitário direcionado à pesquisa e ao engajamento dos alunos da graduação e da pós-graduação sob orientação de professores da faculdade de direito da uerj em questões e debates relacionados a direitos fundamentais. Sua missão é a de fornecer instrumentos teóricos e práticos necessários para a promoção e defesa dos direitos fundamentais no brasil a partir de um diálogo entre a comunidade acadêmica e a sociedade civil. A clínica tem como objetivos: (i) contribuir para a ampliação da proteção aos direitos fundamentais no brasil; (ii) apoiar a sociedade civil em ações relacionadas aos direitos fundamentais mediante a prestação de assessoria jurídica especializada; (iii) proporcionar aos alunos da graduação e da pós-graduação da faculdade de direito da uerj acúmulo teórico em direitos fundamentais e jurisdição constitucional combinado à atividade de pesquisa e à experiência de uma vivência prática em atividades jurídicas relativas à proteção de direitos fundamentais; e (iv) contribuir para a consolidação da faculdade de direito da uerj como espaço de atuação constitucional voltado à defesa dos direitos fundamentais.","Daniel Antonio De Moraes Sarmento"
"CLÍNICA DE DIREITO DO TRABALHO – A FLEXIBILIZAÇÃO DAS RELAÇÕES TRABALHISTAS: TERCEIRIZAÇÃO E TELETRABALHO.","O projeto de implantação da clínica de direito do trabalho - a flexibilização das relações trabalhistas: terceirização e teletrabalho - na uerj possui o escopo de propiciar à comunidade fluminense uma alternativa célere e eficiente para se alcançar uma solução para questões atinentes ao direito laboral pátrio dirimindo conflitos que diuturnamente advêm e causam perplexidade a toda sociedade. Trata-se dos trabalhadores situados na chamada “zona grise” (zona cinzenta ou fronteiriça) que podem ser enquadrados como prestadores de trabalho autônomo ou subordinado de acordo com cada situação em espécie. Neste contexto inserem-se o trabalho à distância a domicílio e o teletrabalho bem como a figura da terceirização que recentemente foi objeto de discussão em virtude da aprovação do pl 4330/2004 na câmara dos deputados. Tal projeto via de consequência busca permitir aos envolvidos caracterizar e diferenciar as relações de emprego em face de um crescente processo de flexibilização das relações de trabalho promovendo a pacificação social e verdadeiramente o amplo acesso ao mercado de trabalho com o reconhecimento dos direitos atinentes a cada modalidade de trabalhador.","Daniel Queiroz Pereira"
"SOLUÇÕES CONSENSUAIS DOS CONFLITOS TRABALHISTAS","Com objetivo de ampliar a oferta de canais de acesso à ordem jurídica justa o presente projeto foi desenvolvido em prol de toda a sociedade civil especialmente trabalhadores empresas e sindicatos inseridos em relações de trabalho ou conexas. O projeto soluções consensuais dos conflitos trabalhistas – na base da conversa tem como escopo propiciar à comunidade fluminense uma alternativa célere e eficiente para se alcançar uma solução para questões atinentes ao direito laboral pátrio. Os agentes participantes em cooperação trabalharão em prol: (i) da instauração e aproveitamento de um espaço de mediação institucionalizado; (ii) da capacitação de estudantes e alunos de pós graduação em técnicas de prevenção diálogo e solução coexistencial de conflitos trabalhistas; (iii) da facilitação do acesso à ordem jurídica justa mediante ampliação de alternativas de solução de conflitos cooperação na busca pela efetividade e incremento de oportunidades de diálogo; e (iv) da diminuição do volume de entrada e estoque de ações trabalhistas do trt/rj. O papel a ser desenvolvido pela uerj corresponde à capacitação de mediadores especializados em conflitos trabalhistas ofertando para alunos da graduação e programa de pós graduação da faculdade de direito grupo de pesquisa a ser cursado em um semestre de teoria e outro de prática jurídica laboratorial. O projeto tem como objetivo a união de esforço dos professores da casa magistrados e desembargadores aposentados advogados trabalhistas renomados e alunos da graduação e da pós-graduação da faculdade de direito da uerj a fim de se consolidar a primeira câmara de solução extrajudicial de conflitos trabalhistas do estado do rio de janeiro ambiente plural apto a atender interessados individuais e coletivos sendo provocada por vias múltiplas de acesso. O projeto tem função relevante como marco inicial de possível mudança da cultura do litígio para a cultura da conciliação dentro das universidades assim como na própria sociedade.","Daniel Queiroz Pereira"
"CLÍNICA DE ADVOCACIA CRIMINAL E DIREITOS FUNDAMENTAIS","O projeto de extensão clínica de advocacia criminal e direitos fundamentais possui o escopo de superar o tradicional paradigma de escritórios modelos de advocacia (dedicados à assistência jurídica massificada a assistidos hipossuficientes nos moldes das defensorias públicas) propiciando a entidades do terceiro setor e/ou pessoas acusadas ou apenadas assistência jurídica artesanal e qualificada na defesa de direitos fundamentais individuais mediante variegadas atividades notadamente as 4 abaixo: pesquisa redação e protocolo de memoriais de amici curiae perante a corte interamericana de direitos humanos (cidh) o supremo tribunal federal (stf) e outras cortes brasileiras de instância inferior; impetração de habeas corpus coletivos em causas que tenham grande repercussão econômica institucional social política etc.; participação em competições de julgamentos simulados (moot courts) no âmbito de cortes de direitos humanos tribunal penal internacional etc.; estabelecimento de parcerias com entidades dedicadas à assistência jurídica a acusados e apenados tais como o innocence project brasil (https://www.Innocencebrasil.Org/). Para além disso este projeto visa a propiciar aos alunos da faculdade de direito da uerj contato com novas vertentes de atuação em sede de advocacia criminal notadamente o chamado litígio estratégico. Para tanto além das tarefas de cunho prático-processual que serão desenvolvidas na clínica haverá intenso trabalho de pesquisa doutrinária legislativa e jurisprudencial (inclusive de cortes de direitos humanos) com o escopo de prestar o melhor atendimento clínico aos casos paradigmáticos que vierem a ser previamente selecionados pela coordenação.","Diogo Rudge Malan"
"CIVILISTICA.COM: REVISTA ELETRÔNICA DE DIREITO CIVIL","A civilistica.Com é um periódico científico especializado em direito civil totalmente online e de acesso livre e gratuito avaliado com o estrato a1 na última avaliação quadrienal do qualis/capes. A revista publica artigos inéditos de doutrina nacional e estrangeira na área do direito privado além de comentários de jurisprudência resenhas de livros e republicações de textos clássicos da matéria. Contando com mais de uma década de existência a publicação oferece hoje a estudantes acadêmicos e profissionais do direito no brasil e em todo o mundo rápido acesso a um rico repositório de material de pesquisa nos mais variados temas civilistas. A revista tem como propósito primordial o de democratizar o acesso a artigos científicos de qualidade reconhecida na sua área temática bem como o de trazer aos leitores estudos sobre os temas mais atuais e prementes no direito civil brasileiro com forte ênfase à tutela de pessoas em situação de vulnerabilidade à promoção dos direitos humanos e à concretização da solidariedade constitucional nas relações privadas.","Eduardo Nunes De Souza"
"MUSEU DE HISTÓRIA E MEMÓRIA DA FACULDADE DE DIREITO DA UERJ","O projeto intitulado museu de história e memória da faculdade de direito da uerj tem por finalidade difundir a história e a memória da faculdade através da sua exposição em um museu aberto a comunidade acadêmica e ao público em geral. A finalidade é preservar a sua história e memória através do trabalho de organização e exposição do seu amplo acervo documental no museu. O projeto pretende também incentivar e ampliar os estudos históricos sobre as faculdades de direito até então incipientes no país. Enquanto instituição chave no campo das ciências sociais aplicadas a faculdade assume papel que ultrapassa a mera formação de profissionais e operadores do direito para se constituir como verdadeiro lugar de construção e propagação de saberes. A faculdade de direito da uerj se apresenta como objeto de pesquisa fecundo e vigoroso lugar de memória nacional de história institucional espaço de formação de escolas de pensamento e de circulação de cultura jurídica.","Gustavo Silveira Siqueira"
"CLÍNICA DE MEDIAÇÃO E ARBITRAGEM NO NÚCLEO DE PRÁTICA JURÍDICA DA FACULDADE DE DIREITO DA UERJ","A clínica de mediação e arbitragem na uerj possui o escopo de no primeiro seguimento propiciar à comunidade fluminense alternativa célere e eficiente para se alcançar a solução consensual dirimindo conflitos que diuturnamente advêm do seio social. Para tanto não se busca alcançar uma decisão imposta unilateralmente tal como ocorre nos processos judiciais mas sim conduzir as partes envolvidas nos caminhos através dos quais possam encontrar as soluções mais adequadas para cada caso. Isso se realiza de forma segura confidencial e sigilosa em ambiente acolhedor com suporte jurídico e condução das sessões de mediação e de conciliação com atuação de terceiro imparcial neutro e capacitado para conduzir a comunicação das pessoas em conflito. A comunidade atendida conta com a orientação e assessoria jurídica dos alunos pós-graduandos da faculdade de direito da uerj (residentes jurídicos). No seguimento arbitragem objetiva-se proporcionar via alternativa à jurisdição tradicional o que pode ser realizado não só envolvendo pessoas de direito privado como também quando integrar o litígio a administração pública direta e indireta. O projeto clínica de mediação e arbitragem via de consequência busca esvaziar as assoberbadas prateleiras cartorárias além de fomentar a cultura da pacificação interpessoal contribuindo para a manutenção da paz social.","Humberto Dalla Bernardina De Pinho"
"LABORATÓRIO DE REGULAÇÃO ECONÔMICA (UERJ REG)","Há necessidade de se aperfeiçoar o espaço regulatório não somente de forma a melhorar a racionalidade regulatória de cada setor mas possibilitar que haja verdadeira troca de informações e experiência institucionais e criar um sistema regulatório uniforme e transparente. Tal melhora possibilita que as informações sejam mais inteligíveis e consequentemente oportuniza a participação da sociedade civil nos fóruns públicos. Foca-se na interdisciplinaridade e na análise de dados. Neste contexto o projeto se propõe a (i) criação do denominado laboratório de regulação econômica – uerj reg. Entidade sem fins lucrativos vinculada à faculdade de direito da universidade do estado do rio de janeiro direcionado à pesquisa e ao engajamento dos alunos da graduação e da pós-graduação em questões e debates relacionados à regulação da economia sob orientação de professores da faculdade de direito da uerj que tem por objetivos: (i) participação em audiências e consultas públicas ou em outras formas de colaboração da sociedade para o processo decisório das agências reguladoras e entidades assemelhadas; (ii) atuação como amicus curiae em demandas judiciais que envolvam regulação econômica; (iii) organização de atividades acadêmicas sobre regulação econômica tais como seminários cursos workshops palestras debates e aulas; (iv) divulgação dos relatórios de trabalho e das conclusões da pesquisa em artigos acadêmicos colunas jornalísticas e livros.","José Vicente Santos De Mendonça"
"JURISPRUDÊNCIA EM DIREITO COMERCIAL","O projeto jurisprudência de direito comercial visa coletar estudar e analisar as jurisprudências das temáticas de direito comercial do superior tribunal de justiça e do supremo tribunal federal considerando as decisões com efeito vinculante e não vinculante na matéria de direito comercial com o objetivo de mapear os principais assuntos e fomentar a pesquisa científica para os alunos da graduação e pós-graduação.","Leonardo Da Silva Sant'anna"
"PROJETO RODRIGO: PARA A PREMATURIDADE E PELA VIDA.","O “projeto rodrigo: para a prematuridade e pela vida” nasceu a partir da experiência da coordenadora do projeto mãe do rodrigo um bebê que nasceu prematuro e viveu por apenas sete meses e meio. Nessa experiência profunda e dolorosa a coordenadora conheceu um universo de necessidades jurídicas que o mundo das utis neonatais apresentava. Pensando em conferir benefícios sociais a partir dessa experiência e dos ensinamentos que a breve vida bebê rodrigo propiciou criou-se um projeto voltado à assistência dos individuais da comunidade com vistas a buscar medidas judiciais que tutelem os interesses dos neonatos nascituros e dos bebês até um ano completo de vida na data do primeiro atendimento pelo projeto. Considerando que a “vida” é o elemento central do projeto incluem-se ainda o atendimento de orientação jurídica e assistência judicial integral e gratuita às gestantes às parturientes puérperas e lactantes bem como às mães que desejem encaminhar seus filhos em adoção.","Márcia Michele Garcia Duarte"
"OBSERVATÓRIO LEGISLATIVO","O projeto se destina a duas intervenções inovadoras no cenário jurídico nacional. A primeira delas consiste em promover debates e estudos para interferir no processo de produção legislativa por meio de estudos e debates com pessoas das mais variadas formações mas tendo como foco projetos de lei. A segunda forma de intervenção será a organização de estudos e debates que resultem na elaboração de projetos de lei de iniciativa popular que serão apresentados à câmara dos deputados.","Marlan De Moraes Marinho Junior"
